contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100143,54,0.31214447968559106,1.4104094991016176,0.3316170556599896
100144,76,0.3598932808526248,1.503018357254522,0.3656521119943649
100145,21,0.35127327824387733,1.4536213317814388,0.38018250289302147
100146,43,0.3454937002203438,1.4176329489442407,0.36922183422968863
100147,9,0.5396314624357555,1.3855895585097877,0.45190680211171186
100148,36,0.44965596037941086,1.4017985165296207,0.44481031629177986
100149,61,0.3446834294735847,1.7769350106370954,0.38743486113653564
100150,29,0.43096423035056963,1.5297730444543491,0.40360136818011666
100151,58,0.3288188424754084,1.419698750226745,0.3238810936498596
100152,41,0.3280901253178059,1.4506556673871491,0.3675107597944599
100153,55,0.34718792860258807,1.4723652648534573,0.32874841283731243
100154,60,0.3233234581872569,1.4567645954757678,0.3272687231933215
100155,21,0.38947164742707147,1.8321589452903735,0.5148990872739547
100156,54,0.36741532571280844,1.4378683972832664,0.3320981551950555
100157,30,0.3705499995725524,1.4658604716472612,0.35189708304413003
100158,47,0.3333765573681015,1.3913435584566756,0.2737483087989026
100159,55,0.31242096034241085,1.414514465341108,0.3379909165033006
100160,30,0.40283438913002634,1.9493045580736637,0.5243574063424151
100161,70,0.4510853397400199,2.1112871363260526,0.4641434118835765
100162,8,0.5168672102426309,1.2942338159522941,0.4973394821231095
100163,58,0.3161587140206585,1.44852348366935,0.3334221269272076
100164,8,0.5307867455617256,1.3472916265353894,0.5253566139003044
100165,68,0.36699983033652683,1.4877877144745222,0.3209691959646392
100166,25,0.3979272286616653,1.9414141862164893,0.4702946748141166
100167,6,0.9139169401465029,1.4597303754448656,0.4960522813895719
100168,69,0.43745152366852824,1.8322711630966182,0.4541015593089505
100169,39,0.3683297029396111,1.3768727392283644,0.36447902898679063
100170,18,0.4055899225038374,1.3979182306043147,0.39206498366375697
100171,22,0.5849501133766355,1.777729794982735,0.5464148313353878
100172,47,0.5214113671126502,1.9995558090317456,0.5384741749063785
100173,36,0.3514029010948265,1.382641480408419,0.307699058058364
100174,29,0.33026480589253143,1.4594103584359777,0.3914623961602418
100175,37,0.3413645267615679,1.3832471448464436,0.3793289044657499
100176,36,0.3849841795785277,1.4060562674695773,0.3907764375760327
100177,73,0.36840211375213494,1.513438619509568,0.3630054907219532
100178,6,0.8869592196991078,1.6550010521826823,0.5574525938052678
100179,66,0.2578096025935494,1.4607421298806296,0.2514429329755238
